player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level
P0000828,2024-11-13,2026-08-28,864,560.88,38.95,137.03,22506,27,Female,Europe,Action,Medium,5.84,11,9,68,31,Low
P0000829,2023-11-21,2026-09-01,2037,3733.48,109.97,428.88,46988,39,Male,Asia,Simulation,Medium,29.33,88,16,90,49,High
P0000830,2025-12-15,2026-08-22,368,438.41,71.48,34.5,8875,13,Male,Asia,Action,Easy,14.3,10,12,59,33,Medium
P0000831,2025-09-02,2026-09-02,161,58.55,21.82,77.06,3589,32,Male,Europe,Strategy,Medium,1.09,3,3,56,44,Low
P0000832,2024-04-17,2026-09-07,1383,2519.13,109.29,157.02,13913,42,Male,Asia,Strategy,Hard,20.04,38,11,81,45,Medium
P0000833,2024-03-21,2026-09-10,2798,5820.31,124.81,813.34,28162,18,Female,North America,Adventure,Easy,45.76,125,22,100,57,High
P0000834,2023-10-28,2026-09-01,2245,2706.35,72.33,202.45,31547,25,Male,North America,Adventure,Easy,15.67,69,13,91,48,Medium
P0000835,2024-01-11,2026-09-08,1346,2154.95,96.06,226.07,35066,21,Male,North America,Strategy,Hard,14.41,33,9,81,37,Medium
P0000836,2025-09-03,2026-08-27,602,623.87,62.18,197.49,14523,20,Male,Asia,RPG,Medium,10.36,20,10,77,55,Medium
P0000837,2024-08-27,2026-08-28,1139,1375.34,72.45,398.86,9198,25,Non-binary,Oceania,Puzzle,Medium,15.7,27,13,83,59,Medium
P0000838,2023-11-08,2026-09-10,2666,4272.27,96.15,418.97,61464,41,Male,North America,Sports,Medium,30.45,107,19,87,39,High
P0000839,2025-11-14,2026-09-09,316,441.4,83.81,60.94,3535,45,Female,South America,Action,Medium,12.57,8,9,66,51,Low
P0000840,2026-05-07,2026-09-10,255,385.52,90.71,20.95,3608,25,Male,South America,RPG,Medium,19.65,6,13,64,32,Medium
P0000841,2025-03-01,2026-08-19,978,981.59,60.22,196.69,24536,45,Non-binary,North America,RPG,Hard,11.04,36,11,80,50,Medium
P0000842,2025-03-31,2026-09-10,240,243.64,60.91,77.51,2937,28,Male,North America,Strategy,Medium,3.05,8,3,65,49,Low
P0000843,2024-08-06,2026-08-31,885,643.54,43.63,50.5,18659,44,Male,Europe,RPG,Medium,6.54,21,9,69,53,Medium
P0000844,2026-01-26,2026-08-31,318,455.91,86.02,92.45,4499,27,Female,North America,Simulation,Medium,15.77,9,11,71,38,Medium
P0000845,2025-04-29,2026-09-01,708,585.87,49.65,38.84,12792,29,Male,Asia,Simulation,Medium,9.93,17,12,70,31,Medium
P0000846,2024-12-03,2026-08-27,678,607.15,53.73,112.54,4815,31,Female,Asia,Strategy,Medium,6.27,16,7,73,53,Low
P0000847,2024-12-05,2026-08-19,1351,1912.34,84.93,271.02,33856,57,Female,Europe,Simulation,Medium,21.23,49,15,87,32,High
P0000848,2026-06-12,2026-09-10,141,190.77,81.18,32.01,2005,36,Female,Asia,RPG,Hard,16.24,7,12,63,24,Medium
P0000849,2026-05-09,2026-09-08,213,204.23,57.53,36.58,5143,22,Male,Europe,Simulation,Easy,10.55,7,11,57,24,Medium
P0000850,2025-02-28,2026-09-09,1046,1804.7,103.52,475.48,9495,37,Female,Oceania,Action,Easy,18.98,37,11,76,44,Medium
P0000851,2025-07-22,2026-07-27,750,1103.75,88.3,69.12,15062,25,Male,Asia,RPG,Hard,22.08,21,15,77,41,Medium
P0000852,2026-02-21,2026-08-24,291,383.39,79.05,33.8,7603,24,Prefer not to say,Europe,RPG,Medium,17.13,8,13,67,29,Medium
P0000853,2024-04-08,2026-08-28,1684,2014.34,71.77,1296.43,13559,36,Female,Asia,Strategy,Easy,15.55,50,13,75,37,Medium
P0000854,2025-06-02,2026-09-03,977,1157.26,71.07,248.94,22549,28,Female,Europe,Simulation,Hard,16.58,23,14,77,55,Medium
P0000855,2024-12-09,2026-08-23,1016,659.89,38.97,167.67,30530,31,Female,Middle East,RPG,Medium,7.14,22,11,69,28,Medium
P0000856,2024-08-13,2026-08-30,1965,3296.29,100.65,961.22,15859,28,Female,Europe,RPG,Medium,31.87,80,19,87,59,High
P0000857,2024-07-04,2026-08-29,1839,3251.66,106.09,337.3,33222,31,Female,Oceania,RPG,Hard,26.52,56,15,85,64,High
P0000858,2025-08-31,2026-08-01,798,1195.0,89.85,201.51,17623,32,Male,Middle East,Simulation,Medium,26.96,30,18,82,37,High
P0000859,2026-08-01,2026-09-06,60,81.77,81.77,3.36,1099,13,Female,Asia,Sports,Medium,16.35,1,12,43,18,Medium
P0000860,2025-01-20,2026-08-27,1382,1452.25,63.05,373.49,33247,34,Male,Asia,Simulation,Medium,14.71,37,14,84,42,Medium
P0000861,2025-12-11,2026-09-07,462,631.63,82.03,32.37,2837,19,Male,Asia,Adventure,Medium,15.04,8,11,77,57,Medium
P0000862,2023-10-11,2026-07-19,1276,1144.57,53.82,281.62,10267,15,Female,North America,Simulation,Medium,9.87,17,11,85,42,Medium
P0000863,2024-01-02,2026-08-29,1708,2869.16,100.79,252.91,20603,27,Male,Africa,Action,Medium,21.84,64,13,90,43,Medium
P0000864,2024-01-23,2026-09-02,2896,4944.44,102.44,707.03,29113,29,Female,Europe,Adventure,Medium,32.44,101,19,100,52,High
P0000865,2024-05-03,2026-08-27,280,94.13,20.17,2.84,4501,22,Male,Oceania,Strategy,Easy,0.67,1,2,49,20,Low
P0000866,2023-09-14,2026-09-09,820,709.16,51.89,62.26,8235,35,Male,Asia,Sports,Medium,5.19,18,6,73,17,Low
P0000867,2023-10-28,2026-09-10,2189,2521.73,69.12,271.14,52640,16,Female,North America,Puzzle,Easy,14.98,69,13,91,35,Medium
P0000868,2026-02-17,2026-09-09,271,401.67,88.93,75.93,3004,24,Male,Europe,Strategy,Hard,14.82,5,10,67,18,Medium
P0000869,2024-11-01,2026-08-27,1490,2369.35,95.41,523.2,19457,23,Female,North America,Strategy,Medium,25.44,54,16,83,33,High
P0000870,2025-03-11,2026-08-26,1182,1404.41,71.29,334.42,11887,28,Female,North America,Action,Medium,19.01,33,16,75,34,Medium
P0000871,2026-07-24,2026-08-30,70,131.88,113.04,48.09,2084,31,Female,Asia,Puzzle,Medium,24.49,3,13,59,51,High
P0000872,2024-05-01,2026-09-05,1622,2344.87,86.74,349.91,32563,19,Male,North America,RPG,Easy,21.68,52,15,87,71,High
P0000873,2026-05-01,2026-09-01,100,84.12,50.47,6.05,2922,35,Female,Middle East,Adventure,Medium,5.89,3,7,50,19,Low
P0000874,2023-11-26,2026-09-09,1804,2413.45,80.27,364.62,43402,29,Male,Europe,Action,Easy,18.73,51,14,89,55,High
P0000875,2024-08-05,2026-09-10,1521,3170.02,125.05,517.82,42681,13,Male,Asia,Action,Medium,27.09,54,13,85,39,High
P0000876,2025-12-10,2026-08-19,490,602.05,73.72,65.91,10333,13,Male,Europe,Action,Easy,17.2,12,14,73,31,Medium
P0000877,2026-07-19,2026-09-06,50,27.46,32.95,15.47,863,28,Male,North America,Adventure,Medium,4.39,1,8,37,12,Low
P0000878,2023-09-24,2026-09-10,2606,2352.78,54.17,257.09,67882,26,Female,Asia,Action,Easy,13.54,58,15,81,68,Medium
P0000879,2024-04-05,2026-09-09,350,283.68,48.63,10.62,5297,27,Male,Europe,Puzzle,Easy,2.43,5,3,61,42,Low
P0000880,2025-05-07,2026-08-26,1247,2503.77,120.47,470.68,26311,28,Male,Asia,Sports,Medium,36.14,54,18,94,70,High
P0000881,2024-04-09,2026-09-03,2024,2431.84,72.09,522.58,52733,30,Female,Asia,Adventure,Medium,22.83,68,19,84,41,High
P0000882,2024-05-14,2026-09-01,763,1015.04,79.82,82.96,12264,37,Female,North America,RPG,Easy,9.31,28,7,78,28,Low
P0000883,2024-11-04,2026-09-10,982,990.67,60.53,113.78,19721,18,Male,Europe,RPG,Medium,11.1,23,11,81,58,Medium
P0000884,2025-02-13,2026-08-31,1080,1770.48,98.36,226.75,19502,17,Male,Europe,Action,Hard,21.31,29,13,81,33,Medium
P0000885,2026-07-11,2026-08-30,94,188.03,120.02,3.7,882,18,Male,North America,RPG,Medium,28.0,2,14,69,34,High
P0000886,2025-10-09,2026-09-09,712,1023.86,86.28,138.93,17882,31,Female,Asia,Sports,Medium,21.57,24,15,82,58,High
P0000887,2025-09-26,2026-09-03,978,1493.41,91.62,239.34,7923,39,Female,North America,Action,Easy,32.07,39,21,79,60,High
P0000888,2026-05-02,2026-09-07,269,236.54,52.76,131.84,2993,24,Female,Europe,Puzzle,Easy,11.43,9,13,62,25,Medium
P0000889,2024-07-21,2026-08-28,1419,1613.4,68.22,836.41,28445,13,Female,Asia,Action,Easy,12.51,35,11,58,30,Medium
P0000890,2026-03-05,2026-09-06,63,5.25,5.0,0.0,1901,13,Male,Europe,Strategy,Hard,0.17,0,2,23,11,Low
P0000891,2025-11-20,2026-09-02,296,93.78,19.01,11.71,3588,21,Non-binary,Africa,Sports,Easy,2.22,5,7,64,31,Low
P0000892,2024-09-26,2026-09-06,1505,2509.34,100.04,906.45,45240,23,Male,South America,RPG,Easy,23.34,60,14,88,30,High
P0000893,2025-02-11,2026-09-09,749,1148.59,92.01,71.11,5297,24,Male,Asia,Strategy,Easy,16.87,22,11,76,32,Medium
P0000894,2025-01-05,2026-08-15,1019,1790.55,105.43,451.69,27581,28,Male,Asia,Puzzle,Hard,26.36,39,15,85,29,High
P0000895,2024-02-15,2026-09-06,1739,2337.8,80.66,358.89,14002,25,Male,Europe,Action,Medium,17.48,44,13,78,46,Medium
P0000896,2025-05-16,2026-08-28,312,197.03,37.89,20.22,4102,37,Female,North America,RPG,Hard,2.53,2,4,66,44,Low
P0000897,2024-10-28,2026-09-10,858,853.28,59.67,123.79,12927,22,Male,South America,Action,Medium,9.94,13,10,74,44,Medium
P0000898,2024-10-19,2026-09-10,1857,3255.01,105.17,462.92,29835,20,Male,Europe,Action,Hard,35.06,83,20,86,40,High
P0000899,2026-04-14,2026-09-03,172,179.88,62.75,24.38,3462,32,Male,Europe,RPG,Hard,8.37,2,8,55,20,Low
P0000900,2025-02-25,2026-07-17,632,607.88,57.71,47.58,12065,14,Prefer not to say,Asia,Adventure,Medium,7.69,9,8,73,48,Low
P0000901,2025-01-11,2026-09-09,1230,2077.26,101.33,934.71,35764,32,Female,Asia,RPG,Hard,25.33,42,15,89,52,High
P0000902,2026-03-28,2026-09-10,196,188.78,57.79,78.65,5921,29,Female,Asia,Strategy,Hard,8.67,8,9,58,33,Low
P0000903,2026-04-11,2026-09-09,158,192.23,73.0,31.58,4767,27,Female,North America,Action,Easy,10.95,5,9,62,22,Medium
P0000904,2025-11-18,2026-08-29,99,8.25,5.0,8.04,1295,42,Female,Africa,Puzzle,Medium,0.25,2,3,28,6,Low
P0000905,2025-05-24,2026-09-08,906,525.18,34.78,338.74,6405,22,Male,North America,Action,Medium,8.12,28,14,64,35,Medium
P0000906,2025-05-17,2026-09-10,863,972.6,67.62,141.51,13032,47,Male,Middle East,Sports,Hard,15.78,30,14,81,57,Medium
P0000907,2025-12-23,2026-09-03,486,565.95,69.87,67.57,11268,26,Male,Europe,Action,Medium,15.14,22,13,73,68,Medium
P0000908,2025-06-23,2026-09-06,877,1558.28,106.61,191.49,15853,17,Male,Africa,Action,Medium,28.43,26,16,81,41,High
P0000909,2025-10-16,2026-09-03,294,348.68,71.16,14.93,5933,29,Female,Africa,Action,Medium,8.3,7,7,71,46,Low
P0000910,2023-12-25,2026-08-24,1528,2398.96,94.2,375.65,16889,18,Male,Europe,Action,Hard,17.27,43,11,86,38,Medium
P0000911,2024-09-17,2026-08-21,1850,2086.49,67.67,300.24,33419,21,Male,South America,RPG,Easy,18.05,65,16,88,54,High
P0000912,2023-11-12,2026-08-12,2210,2008.15,54.52,1093.76,53124,32,Female,North America,RPG,Medium,11.81,55,13,78,29,Medium
P0000913,2024-09-24,2026-09-05,470,213.07,27.2,17.46,5202,33,Male,North America,Adventure,Easy,1.81,3,4,67,29,Low
P0000914,2025-01-27,2026-09-07,1318,1812.25,82.5,427.16,21184,22,Male,Europe,Action,Hard,26.12,46,19,91,50,High
P0000915,2025-03-15,2026-09-03,432,148.61,20.64,129.62,9536,37,Male,Asia,RPG,Hard,2.06,9,6,50,23,Low
P0000916,2025-11-13,2026-09-08,594,1069.0,107.98,68.73,4205,38,Female,North America,RPG,Easy,27.0,12,15,72,35,High
P0000917,2026-02-16,2026-09-03,160,140.91,52.84,30.98,3232,41,Male,Asia,Strategy,Hard,6.16,3,7,56,29,Low
P0000918,2024-04-15,2026-09-06,964,825.83,51.4,407.57,23202,33,Male,Middle East,Action,Hard,6.85,22,8,83,44,Low
P0000919,2025-07-02,2026-09-06,808,1214.02,90.15,133.14,8981,40,Male,South America,Action,Easy,21.04,27,14,85,66,High
P0000920,2026-02-12,2026-09-05,216,213.62,59.34,7.53,3260,13,Female,North America,Action,Medium,7.91,1,8,60,19,Low
P0000921,2025-06-02,2026-08-21,919,980.73,64.03,463.78,9251,25,Male,Asia,RPG,Easy,13.87,33,13,77,28,Medium
P0000922,2025-03-13,2026-09-09,606,814.36,80.63,90.85,18240,20,Male,North America,Action,Easy,10.75,16,8,71,44,Medium
P0000923,2024-09-01,2026-08-29,1286,1605.57,74.91,170.67,25794,29,Female,Europe,RPG,Hard,13.73,31,11,86,43,Medium
P0000924,2023-09-17,2026-08-30,1240,1240.83,60.04,104.8,21175,23,Female,Africa,RPG,Medium,10.01,35,10,74,60,Medium
P0000925,2023-10-08,2026-09-09,3452,7235.97,125.77,300.35,51983,27,Male,Middle East,RPG,Medium,46.12,141,22,100,62,High
P0000926,2024-01-24,2026-09-10,2424,3547.52,87.81,390.78,60721,45,Male,North America,Action,Easy,24.88,94,17,93,27,High
P0000927,2024-03-15,2026-09-08,1213,944.52,46.72,55.79,13412,26,Male,North America,RPG,Easy,6.23,29,8,69,40,Low
P0000928,2023-11-26,2026-08-25,1782,2621.92,88.28,538.17,17895,32,Female,Europe,RPG,Medium,16.18,48,11,89,27,Medium
P0000929,2024-07-14,2026-08-27,1575,1570.28,59.82,135.4,39450,26,Male,Europe,Puzzle,Medium,11.96,39,12,82,36,Medium
P0000930,2026-05-14,2026-09-03,245,259.5,63.55,100.51,4932,29,Non-binary,North America,Action,Hard,14.83,5,14,55,27,Medium
P0000931,2025-12-12,2026-09-02,570,788.78,83.03,622.28,17169,28,Female,North America,Action,Easy,17.99,19,13,72,50,Medium
P0000932,2025-04-14,2026-08-27,562,520.32,55.55,94.4,14666,32,Female,Europe,Adventure,Medium,6.48,16,7,74,38,Low
P0000933,2024-04-30,2026-08-18,1060,943.58,53.41,199.4,17034,38,Male,North America,Strategy,Medium,9.79,26,11,79,48,Medium
P0000934,2024-05-17,2026-08-21,1450,1593.07,65.92,397.87,14591,43,Female,South America,Action,Medium,16.48,54,15,82,37,Medium
P0000935,2024-01-21,2026-08-03,953,931.4,58.64,87.07,5797,31,Female,Asia,Adventure,Medium,6.84,24,7,75,55,Low
P0000936,2026-03-12,2026-09-10,615,792.84,77.35,36.79,6834,33,Female,Asia,RPG,Easy,25.78,20,20,69,49,High
P0000937,2024-11-19,2026-08-19,1269,1914.5,90.52,152.56,15326,18,Male,Europe,Sports,Hard,25.65,53,17,83,45,High
P0000938,2024-05-17,2026-08-27,905,220.82,14.64,10.87,6362,27,Female,South America,Action,Medium,1.71,8,7,63,19,Low
P0000939,2025-06-27,2026-09-01,866,1222.36,84.69,103.61,21743,36,Female,North America,Strategy,Hard,19.76,33,14,77,60,High
P0000940,2025-08-23,2026-09-09,379,420.44,66.56,69.77,8383,36,Non-binary,Oceania,Strategy,Easy,7.77,4,7,72,41,Low
P0000941,2024-09-11,2026-08-30,844,679.7,48.32,85.65,22003,30,Female,North America,Simulation,Easy,5.64,18,7,68,41,Low
P0000942,2024-01-11,2026-09-09,2154,3708.11,103.29,574.1,23834,36,Female,Africa,RPG,Medium,30.99,85,18,92,55,High
P0000943,2025-04-22,2026-09-05,907,1086.43,71.87,340.92,11866,32,Male,North America,Sports,Medium,13.18,19,11,79,56,Medium
P0000944,2025-06-02,2026-09-06,610,470.21,46.25,50.34,4946,39,Female,South America,Puzzle,Easy,7.71,12,10,74,54,Medium
P0000945,2026-06-06,2026-08-22,96,128.13,80.08,10.63,889,31,Female,North America,Puzzle,Easy,13.35,2,10,57,23,Medium
P0000946,2025-11-30,2026-09-09,492,750.14,91.48,79.64,4494,25,Female,South America,Action,Easy,18.3,17,12,70,49,Medium
P0000947,2026-06-02,2026-08-04,35,35.14,60.24,0.0,339,31,Male,Asia,RPG,Easy,4.02,0,4,45,24,Low
P0000948,2023-12-09,2026-09-01,1295,2240.78,103.82,387.6,23422,13,Male,North America,Simulation,Easy,17.3,47,10,84,65,Medium
P0000949,2024-02-27,2026-09-07,1880,1959.27,62.53,481.63,24543,31,Female,Asia,Adventure,Hard,12.51,52,12,81,51,Medium
P0000950,2024-07-17,2026-09-09,960,667.04,41.69,268.91,24065,13,Female,North America,Puzzle,Hard,6.95,26,10,71,39,Low
P0000951,2026-01-07,2026-09-07,638,1226.87,115.38,151.32,16640,13,Male,Asia,Simulation,Medium,40.38,26,21,79,26,High
P0000952,2025-04-14,2026-08-02,1483,2923.24,118.27,278.98,40151,32,Male,Europe,Sports,Easy,37.45,56,19,95,54,High
P0000953,2026-08-15,2026-09-07,29,45.67,94.49,7.79,229,32,Non-binary,Asia,Action,Medium,15.75,1,10,46,25,Medium
P0000954,2023-10-23,2026-09-02,1196,690.89,34.66,112.49,9651,18,Female,South America,RPG,Hard,4.62,21,8,79,62,Low
P0000955,2026-07-01,2026-09-02,112,72.13,38.64,0.0,3058,22,Male,Europe,Sports,Hard,7.73,0,12,52,34,Low
P0000956,2024-11-14,2026-09-03,891,1459.16,98.26,275.81,7215,40,Male,Asia,Simulation,Easy,18.01,25,11,87,62,Medium
P0000957,2025-03-09,2026-08-26,493,338.03,41.14,41.37,12375,24,Male,Africa,Sports,Easy,4.11,6,6,64,44,Low
P0000958,2024-11-30,2026-08-16,947,1088.58,68.97,278.92,7657,48,Male,Asia,RPG,Medium,10.35,31,9,65,50,Medium
P0000959,2026-05-30,2026-08-28,183,260.99,85.57,74.48,4819,28,Female,Europe,RPG,Medium,21.39,7,15,70,54,High
P0000960,2025-08-02,2026-08-30,921,1499.39,97.68,81.38,6514,32,Female,Europe,Puzzle,Easy,26.05,38,16,84,29,High
P0000961,2024-03-14,2026-08-27,1003,683.54,40.89,29.76,29132,43,Female,North America,Strategy,Medium,4.77,13,7,79,32,Low
P0000962,2024-03-07,2026-09-03,1365,1590.22,69.9,131.98,26013,29,Female,Europe,Adventure,Easy,13.98,42,12,70,36,Medium
P0000963,2025-06-17,2026-09-03,1078,1554.66,86.53,61.38,19517,19,Male,North America,Sports,Easy,25.96,34,18,89,79,High
P0000964,2024-12-02,2026-09-08,877,1552.0,106.18,85.69,7986,27,Male,South America,RPG,Medium,17.7,27,10,91,66,Medium
P0000965,2024-04-13,2026-08-10,1889,2697.18,85.67,1171.06,11431,28,Male,Asia,RPG,Hard,25.7,61,18,98,36,High
P0000966,2024-10-24,2026-09-05,1455,1733.88,71.5,378.61,24811,16,Male,Asia,RPG,Easy,16.68,46,14,77,30,Medium
P0000967,2025-06-01,2026-08-22,420,241.5,34.5,76.27,2541,26,Female,North America,Adventure,Hard,3.45,8,6,51,13,Low
P0000968,2023-11-19,2026-09-07,1456,1707.89,70.38,290.61,37955,21,Male,North America,Action,Medium,11.73,39,10,78,60,Medium
P0000969,2023-09-16,2026-09-03,1517,959.25,37.94,271.53,24341,36,Female,South America,Adventure,Medium,6.32,37,10,77,32,Low
P0000970,2025-11-08,2026-09-09,612,1101.6,108.0,241.58,7430,28,Male,Asia,Simulation,Easy,27.0,26,15,81,60,High
P0000971,2026-07-06,2026-09-07,69,88.86,77.27,15.57,1464,25,Male,Africa,Strategy,Easy,10.3,2,8,48,13,Low
P0000972,2024-04-24,2026-09-03,1708,2661.92,93.51,525.15,10377,27,Male,Asia,Action,Easy,20.26,51,13,92,78,High
P0000973,2026-05-03,2026-09-10,180,91.2,30.4,5.06,5053,30,Female,North America,Action,Medium,4.56,2,9,49,11,Low
P0000974,2024-04-02,2026-09-01,1772,1966.92,66.6,493.82,42598,34,Female,Asia,Action,Hard,14.43,48,13,84,22,Medium
P0000975,2024-05-06,2026-09-10,1790,2116.68,70.95,678.64,52010,19,Female,Asia,Action,Easy,16.56,51,14,85,49,Medium
P0000976,2026-06-20,2026-09-09,84,53.73,38.38,5.3,954,19,Male,North America,Action,Medium,4.48,2,7,38,28,Low
P0000977,2025-01-11,2026-08-28,915,926.74,60.77,102.17,20197,38,Female,Asia,Puzzle,Medium,9.12,20,9,74,47,Low
P0000978,2024-07-07,2026-09-05,108,55.87,31.04,5.8,2197,24,Female,North America,Sports,Medium,0.52,1,1,45,36,Low
P0000979,2026-06-01,2026-09-05,112,91.24,48.88,16.77,2826,15,Male,Europe,Adventure,Hard,7.33,3,9,48,23,Low
P0000980,2024-03-12,2026-08-27,1559,2681.74,103.21,385.48,18805,32,Male,North America,RPG,Easy,24.08,61,14,85,36,High
P0000981,2026-05-02,2026-09-10,165,88.25,32.09,54.06,2338,32,Male,Asia,Sports,Medium,4.81,4,9,51,24,Low
P0000982,2025-01-24,2026-09-03,1796,2531.76,84.58,1120.52,23468,14,Male,Asia,Adventure,Medium,31.01,75,22,79,45,High
P0000983,2026-08-06,2026-09-04,18,14.07,46.9,5.2,505,30,Female,North America,Strategy,Hard,3.91,1,5,36,18,Low
P0000984,2026-04-29,2026-09-04,123,100.22,48.89,6.45,2761,35,Male,South America,Simulation,Medium,4.89,4,6,59,51,Low
P0000985,2024-06-24,2026-09-09,1506,2259.75,90.03,169.19,9133,31,Female,Asia,Adventure,Easy,22.51,58,15,85,39,High
P0000986,2026-06-03,2026-09-10,119,108.07,54.49,49.79,3352,34,Female,Europe,Puzzle,Easy,9.08,3,10,55,17,Low
P0000987,2023-12-29,2026-09-09,1373,1214.65,53.08,118.91,8309,15,Male,North America,RPG,Medium,8.85,40,10,83,31,Medium
P0000988,2026-08-02,2026-08-17,20,17.07,51.22,0.0,201,31,Female,Europe,Adventure,Medium,6.83,0,8,38,21,Low
P0000989,2024-10-18,2026-09-08,1362,2483.83,109.42,323.47,15086,25,Male,North America,RPG,Medium,29.18,54,16,87,50,High
P0000990,2025-07-27,2026-09-08,582,1201.73,123.89,111.14,9965,24,Female,Africa,Strategy,Easy,22.71,20,11,84,51,Medium
P0000991,2024-11-10,2026-09-03,1626,2848.21,105.1,158.15,13123,36,Male,South America,Strategy,Easy,28.03,68,16,92,47,High
P0000992,2024-10-24,2026-09-02,376,347.93,55.52,37.65,4174,41,Male,North America,RPG,Medium,3.7,5,4,62,33,Low
P0000993,2024-09-30,2026-08-27,586,352.58,36.1,45.1,5322,44,Male,Asia,Strategy,Easy,3.01,11,5,61,37,Low
P0000994,2024-12-19,2026-09-02,1152,1896.77,98.79,306.84,11605,40,Female,Europe,Action,Hard,18.11,27,11,79,58,Medium
P0000995,2023-10-29,2026-08-16,1205,1020.23,50.8,65.08,20560,27,Female,North America,Action,Hard,8.47,20,10,70,55,Medium
P0000996,2025-02-22,2026-08-29,472,201.15,25.57,47.44,8077,31,Female,Europe,Adventure,Easy,2.98,6,7,58,47,Low
P0000997,2024-02-17,2026-08-31,1073,1404.56,78.54,129.57,23713,35,Male,North America,Adventure,Medium,11.78,44,9,82,63,Medium
P0000998,2025-06-02,2026-09-03,513,253.94,29.7,66.35,11309,29,Prefer not to say,North America,Adventure,Easy,3.96,6,8,58,17,Low
P0000999,2024-11-05,2026-09-07,862,786.58,54.75,64.89,21595,29,Male,Europe,RPG,Hard,9.12,21,10,71,24,Low
P0001000,2024-08-21,2026-09-07,1273,1418.97,66.88,211.22,21721,35,Female,Europe,Puzzle,Medium,14.49,45,13,75,35,Medium
P0001001,2025-07-05,2026-09-01,459,516.76,67.55,91.04,8330,27,Female,Europe,RPG,Medium,7.88,15,7,74,53,Medium
P0001002,2024-01-15,2026-09-07,2228,1954.33,52.63,1106.46,13483,21,Female,Asia,RPG,Medium,15.79,86,18,85,29,Medium
P0001003,2025-11-07,2026-08-31,677,1219.95,108.12,138.13,11567,24,Male,Europe,RPG,Easy,27.03,36,15,82,22,High
P0001004,2024-03-16,2026-09-03,1479,1622.96,65.84,204.96,29673,34,Female,Asia,Strategy,Medium,10.97,34,10,81,59,Medium
P0001005,2026-02-03,2026-09-09,353,679.0,115.41,53.16,3936,28,Female,Europe,Sports,Easy,26.93,12,14,71,41,High
P0001006,2024-07-15,2026-09-07,1259,1376.09,65.58,95.92,34080,31,Male,Middle East,RPG,Medium,10.93,27,10,81,60,Medium
P0001007,2024-03-10,2026-09-09,1817,3015.92,99.59,440.9,21912,34,Female,North America,Puzzle,Easy,26.56,77,16,82,31,High
P0001008,2025-10-15,2026-09-01,370,501.16,81.27,37.24,8930,25,Male,Asia,Action,Hard,9.48,11,7,69,39,Low
P0001009,2025-11-24,2026-09-01,281,140.13,29.92,10.9,8478,35,Female,North America,Action,Medium,3.49,2,7,54,46,Low
P0001010,2023-11-14,2026-09-06,2449,4125.75,101.08,766.76,61375,31,Female,Europe,Strategy,Hard,25.27,103,15,86,47,High
P0001011,2024-10-11,2026-08-31,1173,1854.9,94.88,369.91,16485,17,Female,Asia,Action,Easy,20.56,36,13,81,27,Medium
P0001012,2024-02-08,2026-08-21,1304,1561.32,71.84,499.22,28781,41,Male,Asia,Puzzle,Hard,11.97,38,10,80,55,Medium
P0001013,2023-11-05,2026-09-08,2458,4487.9,109.55,1535.88,66509,23,Male,Middle East,RPG,Medium,27.39,90,15,90,53,High
P0001014,2023-11-06,2026-09-09,1674,1907.24,68.36,419.67,15164,13,Female,Asia,Strategy,Medium,13.67,68,12,91,30,Medium
P0001015,2024-03-24,2026-08-25,1178,1137.75,57.95,181.29,9487,19,Male,Europe,Sports,Hard,9.66,27,10,84,36,Medium
P0001016,2024-10-27,2026-09-06,1185,1889.88,95.69,191.58,22630,19,Female,South America,RPG,Medium,22.33,43,14,83,72,High
P0001017,2023-11-06,2026-08-24,1633,1439.49,52.89,397.37,42540,28,Male,North America,Action,Medium,10.58,43,12,83,39,Medium
P0001018,2025-09-01,2026-09-07,713,703.49,59.2,135.91,8598,26,Female,Asia,RPG,Hard,11.84,20,12,72,22,Medium
P0001019,2025-01-15,2026-08-30,1819,2985.28,98.47,1072.98,12837,25,Male,South America,Strategy,Easy,29.54,65,18,89,39,High
P0001020,2025-04-25,2026-08-14,436,353.6,48.66,66.63,4831,34,Male,Europe,Sports,Easy,6.49,8,8,69,27,Low
P0001021,2025-08-24,2026-09-08,471,662.78,84.43,37.39,4755,31,Male,Asia,Adventure,Hard,14.07,9,10,67,36,Medium
